ts,tag,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,sm_clock_mhz,temp_c
1783315537.482,03_bf16_bs1,0,0,,11.328,2411,47
1783315537.688,03_bf16_bs1,0,0,,11.328,2411,47
1783315537.889,03_bf16_bs1,0,0,,11.473,2424,47
1783315538.089,03_bf16_bs1,0,0,,11.473,2424,47
1783315538.290,03_bf16_bs1,0,0,,11.339,2411,46
1783315538.490,03_bf16_bs1,0,0,,11.339,2411,46
1783315538.690,03_bf16_bs1,0,0,,11.339,2411,46
1783315538.891,03_bf16_bs1,0,0,,11.075,2411,46
1783315539.091,03_bf16_bs1,0,0,,11.075,2411,46
1783315539.292,03_bf16_bs1,0,0,,11.12,2411,46
1783315539.493,03_bf16_bs1,0,0,,11.12,2411,46
1783315539.693,03_bf16_bs1,0,0,,11.12,2411,46
1783315539.894,03_bf16_bs1,0,0,,11.138,2411,46
1783315540.095,03_bf16_bs1,0,0,,11.138,2411,46
1783315540.295,03_bf16_bs1,0,0,,11.132,2411,46
1783315540.496,03_bf16_bs1,0,0,,11.132,2411,46
1783315540.697,03_bf16_bs1,0,0,,11.161,2418,46
1783315540.897,03_bf16_bs1,0,0,,11.161,2418,46
1783315541.098,03_bf16_bs1,0,0,,11.161,2418,46
1783315541.300,03_bf16_bs1,0,0,,13.729,2483,47
1783315541.500,03_bf16_bs1,0,0,,13.729,2483,47
1783315541.702,03_bf16_bs1,76,0,,21.268,2483,48
1783315541.916,03_bf16_bs1,76,0,,21.268,2483,48
1783315542.117,03_bf16_bs1,76,0,,21.268,2483,48
1783315542.318,03_bf16_bs1,76,0,,31.877,2522,51
1783315542.519,03_bf16_bs1,76,0,,31.877,2522,51
1783315542.720,03_bf16_bs1,96,0,,36.731,2509,50
1783315542.921,03_bf16_bs1,96,0,,36.731,2509,50
1783315543.121,03_bf16_bs1,96,0,,36.731,2509,50
1783315543.322,03_bf16_bs1,96,0,,36.193,2522,53
1783315543.523,03_bf16_bs1,96,0,,36.193,2522,53
1783315543.733,03_bf16_bs1,94,0,,37.55,2515,50
1783315543.934,03_bf16_bs1,94,0,,37.55,2515,50
1783315544.135,03_bf16_bs1,94,0,,37.55,2515,50
1783315544.337,03_bf16_bs1,94,0,,36.532,2515,51
1783315544.538,03_bf16_bs1,94,0,,36.532,2515,51
1783315544.738,03_bf16_bs1,94,0,,37.75,2522,55
1783315544.939,03_bf16_bs1,94,0,,37.75,2522,55
1783315545.141,03_bf16_bs1,94,0,,37.75,2522,55
1783315545.341,03_bf16_bs1,94,0,,36.956,2515,50
1783315545.542,03_bf16_bs1,94,0,,36.956,2515,50
1783315545.748,03_bf16_bs1,94,0,,37.609,2522,54
1783315545.949,03_bf16_bs1,94,0,,37.609,2522,54
1783315546.150,03_bf16_bs1,94,0,,37.609,2522,54
1783315546.351,03_bf16_bs1,94,0,,37.272,2509,51
1783315546.552,03_bf16_bs1,94,0,,37.272,2509,51
1783315546.753,03_bf16_bs1,93,0,,37.205,2522,52
1783315546.954,03_bf16_bs1,93,0,,37.205,2522,52
1783315547.155,03_bf16_bs1,93,0,,37.205,2522,52
1783315547.355,03_bf16_bs1,93,0,,37.582,2509,51
1783315547.557,03_bf16_bs1,93,0,,37.582,2509,51
1783315547.761,03_bf16_bs1,93,0,,36.584,2515,53
1783315547.962,03_bf16_bs1,93,0,,36.584,2515,53
1783315548.163,03_bf16_bs1,93,0,,36.584,2515,53
1783315548.364,03_bf16_bs1,93,0,,37.741,2515,53
1783315548.565,03_bf16_bs1,93,0,,37.741,2515,53
1783315548.765,03_bf16_bs1,96,0,,37.576,2515,51
1783315548.966,03_bf16_bs1,96,0,,37.576,2515,51
1783315549.167,03_bf16_bs1,96,0,,37.576,2515,51
1783315549.368,03_bf16_bs1,96,0,,37.367,2522,55
1783315549.569,03_bf16_bs1,96,0,,37.367,2522,55
1783315549.769,03_bf16_bs1,96,0,,36.402,2509,52
1783315549.970,03_bf16_bs1,96,0,,36.402,2509,52
1783315550.171,03_bf16_bs1,96,0,,36.402,2509,52
1783315550.371,03_bf16_bs1,96,0,,37.155,2522,52
1783315550.572,03_bf16_bs1,96,0,,37.155,2522,52
1783315550.773,03_bf16_bs1,95,0,,37.694,2509,52
1783315550.974,03_bf16_bs1,95,0,,37.694,2509,52
1783315551.175,03_bf16_bs1,95,0,,37.694,2509,52
1783315551.376,03_bf16_bs1,95,0,,37.065,2515,54
1783315551.577,03_bf16_bs1,95,0,,37.065,2515,54
1783315551.778,03_bf16_bs1,94,0,,37.929,2515,53
1783315551.979,03_bf16_bs1,94,0,,37.929,2515,53
1783315552.179,03_bf16_bs1,94,0,,37.929,2515,53
1783315552.380,03_bf16_bs1,94,0,,37.815,2509,52
1783315552.581,03_bf16_bs1,94,0,,37.815,2509,52
1783315552.782,03_bf16_bs1,94,0,,37.841,2522,56
1783315552.983,03_bf16_bs1,94,0,,37.841,2522,56
1783315553.183,03_bf16_bs1,94,0,,37.841,2522,56
1783315553.384,03_bf16_bs1,94,0,,28.402,2418,49
1783315553.585,03_bf16_bs1,94,0,,28.402,2418,49
1783315553.785,03_bf16_bs1,0,0,,14.309,2411,49
1783315553.986,03_bf16_bs1,0,0,,14.309,2411,49
1783315554.186,03_bf16_bs1,0,0,,14.309,2411,49
1783315554.387,03_bf16_bs1,0,0,,11.436,2411,49
1783315554.588,03_bf16_bs1,0,0,,11.436,2411,49
1783315554.789,03_bf16_bs1,0,0,,11.365,2411,48
1783315554.989,03_bf16_bs1,0,0,,11.365,2411,48
1783315555.190,03_bf16_bs1,0,0,,11.365,2411,48
1783315555.390,03_bf16_bs1,0,0,,11.339,2411,48
1783315555.591,03_bf16_bs1,0,0,,11.339,2411,48
1783315555.792,03_bf16_bs1,0,0,,11.3,2411,48
