ts,tag,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,sm_clock_mhz,temp_c
1783315780.300,07_bf16_bs8_compile,2,0,,12.896,2418,56
1783315780.506,07_bf16_bs8_compile,2,0,,12.809,2411,56
1783315780.706,07_bf16_bs8_compile,2,0,,12.809,2411,56
1783315780.906,07_bf16_bs8_compile,2,0,,12.809,2411,56
1783315781.107,07_bf16_bs8_compile,0,0,,12.434,2411,56
1783315781.308,07_bf16_bs8_compile,0,0,,12.434,2411,56
1783315781.509,07_bf16_bs8_compile,0,0,,12.335,2411,56
1783315781.709,07_bf16_bs8_compile,0,0,,12.335,2411,56
1783315781.910,07_bf16_bs8_compile,0,0,,12.335,2411,56
1783315782.110,07_bf16_bs8_compile,0,0,,12.371,2411,56
1783315782.311,07_bf16_bs8_compile,0,0,,12.371,2411,56
1783315782.512,07_bf16_bs8_compile,0,0,,12.442,2411,56
1783315782.712,07_bf16_bs8_compile,0,0,,12.442,2411,56
1783315782.913,07_bf16_bs8_compile,0,0,,12.442,2411,56
1783315783.113,07_bf16_bs8_compile,0,0,,12.459,2411,56
1783315783.315,07_bf16_bs8_compile,0,0,,12.459,2411,56
1783315783.515,07_bf16_bs8_compile,0,0,,12.535,2411,56
1783315783.717,07_bf16_bs8_compile,0,0,,12.535,2411,56
1783315783.923,07_bf16_bs8_compile,0,0,,12.535,2411,56
1783315784.160,07_bf16_bs8_compile,0,0,,12.536,2411,55
1783315784.372,07_bf16_bs8_compile,0,0,,12.536,2411,55
1783315784.590,07_bf16_bs8_compile,0,0,,12.56,2411,55
1783315784.795,07_bf16_bs8_compile,0,0,,12.56,2411,55
1783315784.998,07_bf16_bs8_compile,0,0,,12.654,2411,55
1783315785.200,07_bf16_bs8_compile,0,0,,12.654,2411,55
1783315785.400,07_bf16_bs8_compile,0,0,,12.654,2411,55
1783315785.601,07_bf16_bs8_compile,0,0,,12.598,2411,55
1783315785.807,07_bf16_bs8_compile,0,0,,12.598,2411,55
1783315786.033,07_bf16_bs8_compile,0,0,,12.537,2411,55
1783315786.236,07_bf16_bs8_compile,0,0,,12.537,2411,55
1783315786.438,07_bf16_bs8_compile,0,0,,12.537,2411,55
1783315786.760,07_bf16_bs8_compile,0,0,,12.598,2411,55
1783315786.964,07_bf16_bs8_compile,0,0,,12.598,2411,55
1783315787.169,07_bf16_bs8_compile,0,0,,12.552,2411,55
1783315787.372,07_bf16_bs8_compile,0,0,,12.552,2411,55
1783315787.574,07_bf16_bs8_compile,0,0,,12.432,2411,55
1783315787.776,07_bf16_bs8_compile,0,0,,12.432,2411,55
1783315787.979,07_bf16_bs8_compile,0,0,,12.432,2411,55
1783315788.179,07_bf16_bs8_compile,0,0,,12.413,2411,55
1783315788.388,07_bf16_bs8_compile,0,0,,12.413,2411,55
1783315788.627,07_bf16_bs8_compile,0,0,,12.444,2411,55
1783315788.852,07_bf16_bs8_compile,0,0,,12.444,2411,55
1783315789.056,07_bf16_bs8_compile,0,0,,12.517,2411,55
1783315789.260,07_bf16_bs8_compile,0,0,,12.517,2411,55
1783315789.640,07_bf16_bs8_compile,0,0,,12.486,2411,55
1783315789.879,07_bf16_bs8_compile,0,0,,12.486,2411,55
1783315790.275,07_bf16_bs8_compile,0,0,,12.438,2411,55
1783315790.517,07_bf16_bs8_compile,0,0,,12.474,2411,55
1783315790.755,07_bf16_bs8_compile,0,0,,12.474,2411,55
1783315790.993,07_bf16_bs8_compile,0,0,,12.474,2411,55
1783315791.199,07_bf16_bs8_compile,0,0,,12.612,2411,55
1783315791.446,07_bf16_bs8_compile,0,0,,12.612,2411,55
1783315791.746,07_bf16_bs8_compile,0,0,,12.725,2411,55
1783315792.029,07_bf16_bs8_compile,0,0,,12.825,2411,54
1783315792.340,07_bf16_bs8_compile,0,0,,12.825,2411,54
1783315792.627,07_bf16_bs8_compile,0,0,,12.923,2411,54
1783315792.866,07_bf16_bs8_compile,0,0,,12.923,2411,54
1783315793.233,07_bf16_bs8_compile,0,0,,12.9,2411,54
1783315793.471,07_bf16_bs8_compile,0,0,,12.9,2411,54
1783315793.708,07_bf16_bs8_compile,0,0,,12.881,2411,54
1783315793.946,07_bf16_bs8_compile,0,0,,12.881,2411,54
1783315794.357,07_bf16_bs8_compile,0,0,,12.897,2411,54
1783315794.575,07_bf16_bs8_compile,0,0,,12.689,2411,54
1783315794.812,07_bf16_bs8_compile,0,0,,12.689,2411,54
1783315795.050,07_bf16_bs8_compile,0,0,,12.671,2411,54
1783315795.288,07_bf16_bs8_compile,0,0,,12.671,2411,54
