ts,tag,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,sm_clock_mhz,temp_c
1783315885.265,08_ddp2_bf16_bs4,95,0,,28.186,2509,60
1783315885.466,08_ddp2_bf16_bs4,95,0,,28.186,2509,60
1783315885.666,08_ddp2_bf16_bs4,95,0,,41.844,2502,61
1783315885.867,08_ddp2_bf16_bs4,95,0,,41.844,2502,61
1783315886.068,08_ddp2_bf16_bs4,95,0,,41.844,2502,61
1783315886.269,08_ddp2_bf16_bs4,96,0,,46.941,2502,60
1783315886.469,08_ddp2_bf16_bs4,96,0,,46.941,2502,60
1783315886.669,08_ddp2_bf16_bs4,96,0,,37.712,2476,54
1783315886.870,08_ddp2_bf16_bs4,96,0,,37.712,2476,54
1783315887.071,08_ddp2_bf16_bs4,96,0,,37.712,2418,54
1783315887.287,08_ddp2_bf16_bs4,96,0,,23.287,2431,56
1783315887.488,08_ddp2_bf16_bs4,96,0,,23.287,2431,56
1783315887.689,08_ddp2_bf16_bs4,96,0,,33.77,2502,65
1783315887.889,08_ddp2_bf16_bs4,96,0,,33.77,2502,65
1783315888.090,08_ddp2_bf16_bs4,96,0,,43.927,2509,60
1783315888.291,08_ddp2_bf16_bs4,96,0,,43.927,2509,60
1783315888.491,08_ddp2_bf16_bs4,96,0,,43.927,2509,60
1783315888.692,08_ddp2_bf16_bs4,96,0,,46.41,2502,61
1783315888.893,08_ddp2_bf16_bs4,96,0,,46.41,2502,61
1783315889.093,08_ddp2_bf16_bs4,3,0,,33.995,2444,54
1783315889.293,08_ddp2_bf16_bs4,3,0,,33.995,2444,54
1783315889.495,08_ddp2_bf16_bs4,3,0,,33.995,2444,54
1783315889.695,08_ddp2_bf16_bs4,3,0,,21.132,2463,56
1783315889.896,08_ddp2_bf16_bs4,3,0,,21.132,2463,56
1783315890.096,08_ddp2_bf16_bs4,96,0,,35.361,2496,58
1783315890.297,08_ddp2_bf16_bs4,96,0,,35.361,2496,58
1783315890.498,08_ddp2_bf16_bs4,96,0,,35.361,2496,58
1783315890.699,08_ddp2_bf16_bs4,96,0,,45.763,2502,60
1783315890.899,08_ddp2_bf16_bs4,96,0,,45.763,2502,60
1783315891.100,08_ddp2_bf16_bs4,96,0,,45.117,2502,58
1783315891.301,08_ddp2_bf16_bs4,96,0,,45.117,2502,58
1783315891.501,08_ddp2_bf16_bs4,96,0,,45.117,2502,58
1783315891.701,08_ddp2_bf16_bs4,96,0,,31.607,2431,54
1783315891.902,08_ddp2_bf16_bs4,96,0,,31.607,2431,54
1783315892.103,08_ddp2_bf16_bs4,96,0,,20.809,2496,56
1783315892.304,08_ddp2_bf16_bs4,96,0,,20.809,2496,56
1783315892.504,08_ddp2_bf16_bs4,96,0,,20.809,2496,56
1783315892.705,08_ddp2_bf16_bs4,96,0,,36.597,2489,57
1783315892.906,08_ddp2_bf16_bs4,96,0,,36.597,2489,57
1783315893.107,08_ddp2_bf16_bs4,96,0,,47.694,2496,61
1783315893.307,08_ddp2_bf16_bs4,96,0,,47.694,2496,61
1783315893.508,08_ddp2_bf16_bs4,96,0,,47.694,2496,61
1783315893.708,08_ddp2_bf16_bs4,96,0,,44.473,2502,56
1783315893.909,08_ddp2_bf16_bs4,96,0,,44.473,2502,56
1783315894.109,08_ddp2_bf16_bs4,70,0,,28.614,2424,55
1783315894.310,08_ddp2_bf16_bs4,70,0,,28.614,2424,55
1783315894.511,08_ddp2_bf16_bs4,70,0,,28.614,2424,55
1783315894.712,08_ddp2_bf16_bs4,70,0,,24.668,2509,60
1783315894.913,08_ddp2_bf16_bs4,70,0,,24.668,2509,60
1783315895.114,08_ddp2_bf16_bs4,96,0,,37.445,2489,57
1783315895.315,08_ddp2_bf16_bs4,96,0,,37.445,2489,57
1783315895.515,08_ddp2_bf16_bs4,96,0,,37.445,2489,57
1783315895.716,08_ddp2_bf16_bs4,96,0,,47.764,2489,60
1783315895.917,08_ddp2_bf16_bs4,96,0,,47.764,2489,60
1783315896.117,08_ddp2_bf16_bs4,16,0,,43.033,2502,55
1783315896.318,08_ddp2_bf16_bs4,16,0,,43.033,2502,55
1783315896.518,08_ddp2_bf16_bs4,16,0,,43.033,2502,55
1783315896.719,08_ddp2_bf16_bs4,16,0,,26.208,2411,56
1783315896.919,08_ddp2_bf16_bs4,16,0,,26.208,2411,56
1783315897.120,08_ddp2_bf16_bs4,95,0,,29.068,2509,61
1783315897.321,08_ddp2_bf16_bs4,95,0,,29.068,2509,61
1783315897.521,08_ddp2_bf16_bs4,95,0,,29.068,2509,61
1783315897.721,08_ddp2_bf16_bs4,95,0,,41.993,2502,63
1783315897.922,08_ddp2_bf16_bs4,95,0,,41.993,2502,63
1783315898.123,08_ddp2_bf16_bs4,96,0,,47.055,2496,61
1783315898.323,08_ddp2_bf16_bs4,96,0,,47.055,2496,61
1783315898.524,08_ddp2_bf16_bs4,96,0,,47.055,2496,61
1783315898.724,08_ddp2_bf16_bs4,96,0,,37.325,2476,55
1783315898.925,08_ddp2_bf16_bs4,96,0,,37.325,2476,55
1783315899.126,08_ddp2_bf16_bs4,96,0,,24.553,2457,57
1783315899.328,08_ddp2_bf16_bs4,96,0,,24.553,2457,57
1783315899.529,08_ddp2_bf16_bs4,96,0,,24.553,2457,57
1783315899.729,08_ddp2_bf16_bs4,96,0,,35.498,2496,59
1783315899.930,08_ddp2_bf16_bs4,96,0,,35.498,2496,59
1783315900.131,08_ddp2_bf16_bs4,96,0,,45.981,2502,61
1783315900.332,08_ddp2_bf16_bs4,96,0,,45.981,2502,61
1783315900.532,08_ddp2_bf16_bs4,96,0,,45.981,2502,61
1783315900.733,08_ddp2_bf16_bs4,96,0,,45.483,2502,59
1783315900.934,08_ddp2_bf16_bs4,96,0,,45.483,2502,59
1783315901.134,08_ddp2_bf16_bs4,0,0,,31.227,2431,55
1783315901.336,08_ddp2_bf16_bs4,0,0,,31.227,2431,55
1783315901.537,08_ddp2_bf16_bs4,0,0,,31.227,2431,55
1783315901.738,08_ddp2_bf16_bs4,0,0,,20.791,2489,57
1783315901.939,08_ddp2_bf16_bs4,0,0,,20.791,2489,57
1783315902.140,08_ddp2_bf16_bs4,96,0,,36.733,2489,57
1783315902.340,08_ddp2_bf16_bs4,96,0,,36.733,2489,57
1783315902.541,08_ddp2_bf16_bs4,96,0,,36.733,2489,57
1783315902.742,08_ddp2_bf16_bs4,96,0,,47.579,2489,62
1783315902.942,08_ddp2_bf16_bs4,96,0,,47.579,2489,62
1783315903.143,08_ddp2_bf16_bs4,85,0,,44.645,2496,57
1783315903.343,08_ddp2_bf16_bs4,85,0,,44.645,2496,57
1783315903.544,08_ddp2_bf16_bs4,85,0,,44.645,2496,57
1783315903.744,08_ddp2_bf16_bs4,85,0,,28.428,2424,55
1783315903.945,08_ddp2_bf16_bs4,85,0,,28.428,2424,55
1783315904.146,08_ddp2_bf16_bs4,93,0,,24.075,2509,61
1783315904.347,08_ddp2_bf16_bs4,93,0,,24.075,2509,61
1783315904.548,08_ddp2_bf16_bs4,93,0,,24.075,2509,61
1783315904.748,08_ddp2_bf16_bs4,93,0,,37.517,2489,57
1783315904.949,08_ddp2_bf16_bs4,93,0,,37.517,2489,57
1783315905.150,08_ddp2_bf16_bs4,96,0,,47.955,2483,61
1783315905.351,08_ddp2_bf16_bs4,96,0,,47.955,2483,61
1783315905.552,08_ddp2_bf16_bs4,96,0,,47.955,2483,61
1783315905.752,08_ddp2_bf16_bs4,96,0,,43.388,2496,56
1783315905.952,08_ddp2_bf16_bs4,96,0,,43.388,2496,56
1783315906.154,08_ddp2_bf16_bs4,96,0,,26.232,2418,57
1783315906.355,08_ddp2_bf16_bs4,96,0,,26.232,2418,57
1783315906.555,08_ddp2_bf16_bs4,96,0,,26.232,2418,57
1783315906.756,08_ddp2_bf16_bs4,96,0,,26.961,2509,61
1783315906.956,08_ddp2_bf16_bs4,96,0,,26.961,2509,61
1783315907.157,08_ddp2_bf16_bs4,96,0,,40.4,2496,66
1783315907.358,08_ddp2_bf16_bs4,96,0,,40.4,2496,66
1783315907.558,08_ddp2_bf16_bs4,96,0,,40.4,2496,66
1783315907.759,08_ddp2_bf16_bs4,96,0,,47.581,2489,62
1783315907.960,08_ddp2_bf16_bs4,96,0,,47.581,2489,62
1783315908.160,08_ddp2_bf16_bs4,18,0,,40.99,2489,56
1783315908.361,08_ddp2_bf16_bs4,18,0,,40.99,2489,56
1783315908.561,08_ddp2_bf16_bs4,18,0,,40.99,2489,56
1783315908.763,08_ddp2_bf16_bs4,18,0,,24.724,2411,57
1783315908.963,08_ddp2_bf16_bs4,18,0,,24.724,2411,57
1783315909.164,08_ddp2_bf16_bs4,95,0,,29.765,2509,62
1783315909.365,08_ddp2_bf16_bs4,95,0,,29.765,2509,62
1783315909.565,08_ddp2_bf16_bs4,95,0,,29.765,2509,62
1783315909.766,08_ddp2_bf16_bs4,95,0,,42.607,2502,63
1783315909.967,08_ddp2_bf16_bs4,95,0,,42.607,2502,63
1783315910.168,08_ddp2_bf16_bs4,96,0,,47.2,2489,62
1783315910.369,08_ddp2_bf16_bs4,96,0,,47.2,2489,62
1783315910.569,08_ddp2_bf16_bs4,96,0,,47.2,2489,62
1783315910.770,08_ddp2_bf16_bs4,96,0,,37.042,2476,56
1783315910.971,08_ddp2_bf16_bs4,96,0,,37.042,2476,56
1783315911.172,08_ddp2_bf16_bs4,96,0,,23.527,2437,57
1783315911.372,08_ddp2_bf16_bs4,96,0,,23.527,2437,57
1783315911.573,08_ddp2_bf16_bs4,96,0,,23.527,2437,57
1783315911.775,08_ddp2_bf16_bs4,96,0,,35.306,2496,66
1783315911.976,08_ddp2_bf16_bs4,96,0,,35.306,2496,66
1783315912.176,08_ddp2_bf16_bs4,96,0,,45.66,2509,62
1783315912.377,08_ddp2_bf16_bs4,96,0,,45.66,2509,62
1783315912.578,08_ddp2_bf16_bs4,96,0,,45.66,2509,62
1783315912.779,08_ddp2_bf16_bs4,96,0,,45.669,2496,62
1783315912.979,08_ddp2_bf16_bs4,96,0,,45.669,2496,62
1783315913.179,08_ddp2_bf16_bs4,2,0,,31.937,2437,56
1783315913.380,08_ddp2_bf16_bs4,2,0,,31.937,2437,56
1783315913.581,08_ddp2_bf16_bs4,2,0,,31.937,2437,56
1783315913.783,08_ddp2_bf16_bs4,2,0,,20.373,2470,57
1783315913.983,08_ddp2_bf16_bs4,2,0,,20.373,2470,57
1783315914.184,08_ddp2_bf16_bs4,96,0,,36.242,2489,59
1783315914.385,08_ddp2_bf16_bs4,96,0,,36.242,2489,59
1783315914.586,08_ddp2_bf16_bs4,96,0,,36.242,2489,59
1783315914.786,08_ddp2_bf16_bs4,96,0,,46.753,2496,61
1783315914.987,08_ddp2_bf16_bs4,96,0,,46.753,2496,61
1783315915.188,08_ddp2_bf16_bs4,96,0,,45.021,2489,59
1783315915.388,08_ddp2_bf16_bs4,96,0,,45.021,2489,59
1783315915.589,08_ddp2_bf16_bs4,96,0,,45.021,2489,59
1783315915.790,08_ddp2_bf16_bs4,96,0,,29.374,2424,56
1783315915.990,08_ddp2_bf16_bs4,96,0,,29.374,2424,56
1783315916.191,08_ddp2_bf16_bs4,94,0,,22.584,2509,57
1783315916.392,08_ddp2_bf16_bs4,94,0,,22.584,2509,57
1783315916.593,08_ddp2_bf16_bs4,94,0,,22.584,2509,57
1783315916.793,08_ddp2_bf16_bs4,94,0,,37.655,2470,58
1783315916.994,08_ddp2_bf16_bs4,94,0,,37.655,2470,58
1783315917.195,08_ddp2_bf16_bs4,95,0,,48.105,2483,63
1783315917.396,08_ddp2_bf16_bs4,95,0,,48.105,2483,63
1783315917.596,08_ddp2_bf16_bs4,95,0,,48.105,2483,63
1783315917.797,08_ddp2_bf16_bs4,95,0,,43.614,2496,57
1783315917.997,08_ddp2_bf16_bs4,95,0,,43.614,2496,57
1783315918.198,08_ddp2_bf16_bs4,23,0,,26.151,2424,56
1783315918.399,08_ddp2_bf16_bs4,23,0,,26.151,2424,56
1783315918.600,08_ddp2_bf16_bs4,23,0,,26.151,2424,56
1783315918.800,08_ddp2_bf16_bs4,23,0,,24.228,2509,62
1783315919.001,08_ddp2_bf16_bs4,23,0,,24.228,2509,62
1783315919.201,08_ddp2_bf16_bs4,96,0,,37.798,2470,58
1783315919.402,08_ddp2_bf16_bs4,96,0,,37.798,2470,58
1783315919.603,08_ddp2_bf16_bs4,96,0,,37.798,2470,58
1783315919.804,08_ddp2_bf16_bs4,96,0,,47.965,2476,62
1783315920.005,08_ddp2_bf16_bs4,96,0,,47.965,2476,62
1783315920.205,08_ddp2_bf16_bs4,17,0,,43.304,2489,57
1783315920.405,08_ddp2_bf16_bs4,17,0,,43.304,2489,57
1783315920.606,08_ddp2_bf16_bs4,17,0,,43.304,2489,57
1783315920.806,08_ddp2_bf16_bs4,17,0,,25.22,2418,57
1783315921.007,08_ddp2_bf16_bs4,17,0,,25.22,2418,57
1783315921.209,08_ddp2_bf16_bs4,95,0,,26.513,2509,62
1783315921.409,08_ddp2_bf16_bs4,95,0,,26.513,2509,62
1783315921.610,08_ddp2_bf16_bs4,95,0,,26.513,2509,62
1783315921.810,08_ddp2_bf16_bs4,95,0,,39.995,2483,58
1783315922.011,08_ddp2_bf16_bs4,95,0,,39.995,2483,58
1783315922.212,08_ddp2_bf16_bs4,96,0,,47.89,2476,62
1783315922.412,08_ddp2_bf16_bs4,96,0,,47.89,2476,62
1783315922.613,08_ddp2_bf16_bs4,96,0,,41.344,2489,56
1783315922.813,08_ddp2_bf16_bs4,96,0,,41.344,2489,56
1783315923.014,08_ddp2_bf16_bs4,96,0,,41.344,2489,56
1783315923.215,08_ddp2_bf16_bs4,96,0,,23.693,2418,57
1783315923.415,08_ddp2_bf16_bs4,96,0,,23.693,2418,57
1783315923.616,08_ddp2_bf16_bs4,96,0,,27.173,2509,62
1783315923.817,08_ddp2_bf16_bs4,96,0,,27.173,2509,62
1783315924.017,08_ddp2_bf16_bs4,96,0,,27.173,2509,62
1783315924.217,08_ddp2_bf16_bs4,96,0,,40.967,2483,58
1783315924.418,08_ddp2_bf16_bs4,96,0,,40.967,2483,58
1783315924.619,08_ddp2_bf16_bs4,96,0,,47.684,2476,62
