ts,tag,util_gpu_pct,util_mem_pct,mem_used_mib,power_w,sm_clock_mhz,temp_c
1783315523.810,02_tf32_bs1,96,0,,42.203,2489,53
1783315524.011,02_tf32_bs1,96,0,,42.203,2489,53
1783315524.211,02_tf32_bs1,96,0,,28.858,2411,50
1783315524.411,02_tf32_bs1,96,0,,28.858,2411,50
1783315524.612,02_tf32_bs1,96,0,,28.858,2411,50
1783315524.812,02_tf32_bs1,0,0,,13.684,2411,49
1783315525.012,02_tf32_bs1,0,0,,13.684,2411,49
1783315525.212,02_tf32_bs1,0,0,,11.425,2411,49
1783315525.413,02_tf32_bs1,0,0,,11.425,2411,49
1783315525.613,02_tf32_bs1,0,0,,11.425,2411,49
1783315525.814,02_tf32_bs1,0,0,,11.411,2411,49
1783315526.015,02_tf32_bs1,0,0,,11.411,2411,49
1783315526.215,02_tf32_bs1,0,0,,11.361,2411,49
1783315526.416,02_tf32_bs1,0,0,,11.361,2411,49
1783315526.617,02_tf32_bs1,0,0,,11.361,2411,49
